1701725 18083508 43022659
1703748 18079329 43025120
1704756 18077238 43026352
1705768 18075148 43027584
1707787 18070969 43030045
1708795 18068876 43031273
1709807 18066786 43032505
1711827 18062605 43034966
1712835 18060513 43036194
1713846 18058420 43037426
1715869 18054237 43039883
1716877 18052143 43041115
1717885 18050053 43042343
1719909 18045866 43044800
1720917 18043774 43046032
1721928 18041679 43048489
1723948 18037493 43049717
1724956 18035400 43050945
1725967 18033304 43053402
1727987 18029116 43054630
1728999 18027023 43055859
1730007 18024927 43058311
1732026 18020737 43059540
1733038 18018642 43060768
1734049 18016546 43063221
1736065 18012354 43064449
1737077 18010260 43065674
1738089 18008163 43068130
1740108 18003969 43069355
1741116 18001871 43070583
1742128 17999775 43073032
1744147 17995579 43074261
1745159 17993483 43075485
1746167 17991385 43077934
1748187 17987188 43079163
1749198 17985090 43080387
1750210 17982992 43082836
1752229 17978792 43084061
1753237 17976694 43085285
1754249 17974596 43087711
1756269 17970394 43088940
1757280 17968294 43090160
1758288 17966194 43092609
1760308 17961994 43093834
1761319 17959894 43095058
1762331 17957794 43097504
1764347 17953588 43098724
1765359 17951488 43099949
1766370 17949387 43102394
1768390 17945183 43103615
1769398 17943081 43104839
1770409 17940977 43107285
1772429 17936771 43108501
1773441 17934669 43109726
1774449 17932566 43112171
1776468 17928358 43113392
1777480 17926254 43114613
1779499 17922047 43117054
1780511 17919943 43118275
1781519 17917839 43119495
1783539 17913628 43121937
1784550 17911522 43123158
1785562 17909416 43124378
1787578 17905207 43126820
1788589 17903101 43128036
1789601 17900993 43129257
1791621 17896782 43131695
1792629 17894674 43132915
1793640 17890459 43135353
1795660 17888353 43136574
1796671 17886246 43137787
1797679 17884138 43140224
1799699 17879923 43141445
1800711 17877813 43142662
1801722 17873596 43145096
1803742 17871487 43146317
1804750 17869379 43147533
1806769 17865158 43149967
1807781 17863050 43151184
1808793 17860939 43152401
1810809 17856720 43154835
1811820 17854610 43156052
1812832 17852499 43158482
1814851 17848276 43159698
1815859 17846167 43160881
1816871 17844053 43163311
1818891 17839830 43164528
1819902 17837719 43165745
1820910 17835606 43168171
1822930 17831383 43169388
1823941 17829269 43170605
1824953 17827156 43173031
1826973 17822929 43174248
1827981 17820818 43175461
1828992 17816589 43177887
1831012 17814476 43179104
1832023 17812361 43180317
1833031 17808132 43182743
1835051 17806017 43183956
1836063 17801786 43186386
1838082 17799671 43187595
1839090 17797556 43188808
1841113 17793324 43191235
1842121 17791206 43192448
1844141 17786974 43194870
1845153 17784859 43196083
1846161 17782742 43197292
1848184 17778505 43199718
1849192 17776388 43200928
1850203 17774271 43202137
1852223 17770035 43204559
1853235 17767916 43205772
1854243 17765799 43208195
1856262 17761560 43209404
1857274 17759441 43210613
1858282 17757322 43213032
1860305 17753082 43214245
1861313 17750963 43215454
1862321 17748842 43217873
1864344 17744602 43219082
1865352 17742481 43220291
1866364 17738241 43222706
1868383 17736120 43223915
1869391 17733997 43225124
1870403 17729753 43227543
1872423 17727633 43228748
1873434 17725510 43229958
1875454 17721266 43232372
1876465 17719143 43233601
1877473 17714897 43236015
1879493 17712772 43237221
1880505 17710649 43238430
1881513 17706402 43240845
1883536 17704277 43242050
1884544 17702152 43243256
1885552 17697905 43245670
1887575 17695780 43246876
1888583 17693655 43248081
1890603 17689404 43250492
1891614 17687279 43251698
1892622 17685152 43252903
1894645 17680901 43255314
1895653 17678774 43256516
1896665 17676647 43257721
1898685 17672394 43260132
1899696 17670267 43261337
1900704 17668139 43263744
1902724 17663883 43264950
1903735 17661757 43266151
1904743 17657499 43268559
1906767 17655371 43269764
1907775 17653242 43270966
1908783 17648985 43273369
1910806 17646856 43274574
1911817 17644726 43275780
1912825 17640467 43278183
1914845 17638336 43279385
1915857 17636206 43280586
1916865 17631945 43282990
1918884 17629814 43284191
1919896 17627684 43285397
1920904 17623421 43287796
1922927 17621288 43288998
1923935 17619158 43290195
1924947 17614895 43292603
1926966 17612761 43293800
1927974 17610628 43295002
1929997 17606363 43297401
1931005 17604231 43298599
1932013 17602097 43299801
1934037 17597828 43302200
1935048 17595695 43303398
1936056 17593561 43305660
1938076 17589293 43306858
1939087 17587158 43308056
1940095 17585024 43310455
1942115 17580753 43311653
1943127 17578617 43312851
1944135 17576483 43315247
1946158 17572210 43316444
1947166 17570074 43317642
1948177 17567938 43320038
1950197 17563663 43321236
1951209 17561527 43322433
1952217 17559391 43324825
1954236 17555117 43326023
1955248 17552979 43327221
1956256 17548702 43329613
1958279 17546562 43330811
1959287 17544426 43332005
1960295 17540148 43334396
1962318 17538008 43335594
1963326 17535870 43336788
1964338 17531590 43339180
1966357 17529449 43340374
1967365 17527311 43341568
1968377 17523029 43343956
1970397 17520889 43345154
1971408 17518749 43346348
1972416 17514465 43348736
1974439 17512325 43349930
1975447 17510183 43351120
1976459 17505899 43353508
1978479 17503757 43354706
1979487 17501616 43355896
1980498 17497332 43358284
1982518 17495188 43359474
1983526 17493046 43360668
1984537 17488758 43363052
1986557 17486614 43364246
1987569 17484470 43365437
1988577 17480183 43367821
1990596 17478037 43369015
1991608 17475893 43370205
1992619 17471603 43372585
1994639 17469460 43373779
1995647 17467312 43374969
1997670 17463020 43377399
1998678 17460875 43378590
1999690 17458731 43379780
2001709 17454435 43382160
2002717 17452290 43383350
2003729 17450144 43385731
2005749 17445848 43386917
2006757 17443701 43388111
2008780 17439405 43390488
2009791 17437258 43391678
2010799 17435110 43394054
2012819 17430811 43395241
2013831 17428663 43396431
2014839 17426516 43398808
2016858 17422216 43399994
2017870 17420067 43401184
2018878 17415766 43403557
2020901 17413616 43404747
2021909 17411467 43405933
2022921 17407166 43408306
2024940 17405014 43409492
2025948 17402863 43410683
2026960 17398561 43413055
2028979 17396410 43414238
2029987 17394257 43415424
2030999 17389954 43417797
2033022 17387800 43418983
2034030 17385647 43420170
2035038 17381342 43422539
2037061 17379189 43423725
2038069 17377035 43424908
2039081 17372728 43427277
2041101 17370575 43428463
2042109 17366266 43430832
2044186 20711851 57414394
2045190 20707499 57415787
2046202 20698744 57418594
2048221 20694363 57419994
2049229 20689985 57421402
2050241 20681223 57424202
2052261 20676844 57425602
2053272 20672462 57427002
2054280 20663698 57429802
2056300 20659315 57431202
2057311 20654932 57432602
2058319 20646164 57435490
2060339 20641781 57436886
2061351 20637396 57438286
2063374 20628622 57441086
2064382 20624237 57442478
2065390 20619850 57443878
2067413 20611074 57446671
2068421 20606686 57448067
2069433 20602297 57449467
2071452 20593517 57452251
2072460 20589127 57453651
2073472 20584738 57455048
2075491 20575953 57457832
2076503 20571562 57459225
2077511 20567169 57460621
2079531 20558382 57463406
2080542 20553988 57464798
2081554 20549595 57466194
2083570 20540802 57468979
2084581 20536407 57470371
2085593 20532009 57473152
2087613 20523216 57474545
2088621 20518818 57475941
2089632 20514418 57478718
2091652 20505619 57480106
2092663 20501221 57481499
2093671 20496819 57484272
2095691 20488018 57485664
2096703 20483616 57487053
2097714 20479212 57489834
2099734 20470406 57491219
2100742 20466003 57492603
2101753 20461599 57495377
2103773 20452789 57496765
2104785 20448383 57498150
2105793 20443977 57500923
2107812 20435163 57502304
2108824 20430756 57503689
2109832 20426348 57506462
2111851 20417530 57507843
2112863 20413120 57509232
2113875 20408710 57511997
2115894 20399889 57513382
